stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id,WGS84,Israel1993,yx,y,x,betweeness,log-betweeness,central
29346,20059,חזון אי''ש/דבורה הנביאה,רחוב: חזון אי''ש 65 עיר: בני ברק רציף:  קומה:,32.078652,34.834037,0,,20059,POINT (34.834037 32.078652),POINT (184478.6163354401 665092.8048434827),[665092.8048434827 184478.6163354401],665092.8048434827,184478.6163354401,0.004806926152680524,-5.337697452642962,true
29347,20061,עיריית בני ברק/ירושלים,רחוב: ירושלים 49 עיר: בני ברק רציף:  קומה:,32.083104,34.828338,0,,20061,POINT (34.828338 32.083104),POINT (183942.27123059137 665588.3508120452),[665588.3508120452 183942.27123059137],665588.3508120452,183942.27123059137,1.3073666500925163E-4,-8.942325448677385,false
29348,20062,ירושלים/הרא''ה,רחוב: ירושלים 72 עיר: בני ברק רציף:  קומה:,32.082796,34.826186,0,,20062,POINT (34.826186 32.082796),POINT (183738.9818578223 665554.9070967628),[665554.9070967628 183738.9818578223],665554.9070967628,183738.9818578223,3.8783472177067376E-4,-7.854931283911898,false
29349,20064,דרך נמיר/שד' קק''ל,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.12212,34.794165,0,,20064,POINT (34.794165 32.12212),POINT (180732.47474923104 669926.6348258832),[669926.6348258832 180732.47474923104],669926.6348258832,180732.47474923104,4.055722915497173E-4,-7.8102114227404895,false
29350,20068,מחלף מסובים,רחוב: יציאה לכביש 4 עיר: אור יהודה רציף:  קומה:,32.036975,34.829135,0,,20068,POINT (34.829135 32.036975),POINT (183999.72656378412 660472.8428964942),[660472.8428964942 183999.72656378412],660472.8428964942,183999.72656378412,0.027639210357384512,-3.588519849326347,true
29352,20075,אהרונוביץ/ רבי עקיבא,רחוב: אהרונוביץ' 51 עיר: בני ברק רציף:  קומה:,32.086862,34.839274,0,,20075,POINT (34.839274 32.086862),POINT (184976.14599534412 666001.5287679933),[666001.5287679933 184976.14599534412],666001.5287679933,184976.14599534412,1.4242575058369137E-4,-8.856689742584027,false
29353,20077,הרב ש''ך/חשב סופר,רחוב: הרב ש''ך 46 עיר: בני ברק רציף:  קומה:,32.089605,34.835764,0,,20077,POINT (34.835764 32.089605),POINT (184645.8217718144 666306.82882668),[666306.82882668 184645.8217718144],666306.82882668,184645.8217718144,7.588862098530806E-5,-9.486243805944174,false
29354,20078,הרב שך/דרך ז'בוטינסקי,רחוב: הרב ש''ך 64 עיר: בני ברק רציף:  קומה:,32.091777,34.835285,0,,20078,POINT (34.835285 32.091777),POINT (184601.42735837155 666547.8377492772),[666547.8377492772 184601.42735837155],666547.8377492772,184601.42735837155,1.6961378525404204E-4,-8.68198655693057,false
29355,20079,הרב ישראל אבו חצירא/הרב ברוט,רחוב: הרב ישראל אבו חצירא 4 עיר: בני ברק רציף:  קומה:,32.093002,34.832929,0,,20079,POINT (34.832929 32.093002),POINT (184379.4873445832 666684.4425844895),[666684.4425844895 184379.4873445832],666684.4425844895,184379.4873445832,0.0014595162143782182,-6.5296502581886715,true
29356,20080,המכבים/הרב ברוט,רחוב: המכבים 68 עיר: בני ברק רציף:  קומה:,32.095053,34.83344,0,,20080,POINT (34.83344 32.095053),POINT (184428.5080852785 666911.713087506),[666911.713087506 184428.5080852785],666911.713087506,184428.5080852785,2.0209352312988056E-4,-8.506779981916432,false
29357,20081,אברבנאל/המכבים,רחוב: אברבנאל 105 עיר: בני ברק רציף:  קומה:,32.09637,34.835178,0,,20081,POINT (34.835178 32.09637),POINT (184593.070871403 667057.1927812435),[667057.1927812435 184593.070871403],667057.1927812435,184593.070871403,2.545394979430684E-5,-10.578639628805147,false
29358,20082,צבי הרלינג/הרב טייב,רחוב: צבי הרלינג 12 עיר: בני ברק רציף:  קומה:,32.097175,34.838784,0,,20082,POINT (34.838784 32.097175),POINT (184933.7655198225 667145.2995199239),[667145.2995199239 184933.7655198225],667145.2995199239,184933.7655198225,3.369663918982903E-4,-7.995527359889787,false
29360,20084,הרב נורוק/אברבנאל,רחוב: הרב נורוק 5 עיר: בני ברק רציף:  קומה:,32.095938,34.842551,0,,20084,POINT (34.842551 32.095938),POINT (185288.8915094467 667006.9280037066),[667006.9280037066 185288.8915094467],667006.9280037066,185288.8915094467,2.0463239045468896E-4,-8.494295405858894,false
29361,20085,הרב נורוק/ אברבנאל,רחוב: הרב נורוק 16 עיר: בני ברק רציף:  קומה:,32.096307,34.842769,0,,20085,POINT (34.842769 32.096307),POINT (185309.60719356997 667047.777571132),[667047.777571132 185309.60719356997],667047.777571132,185309.60719356997,3.170037919283467E-5,-10.359181915233508,false
29362,20086,הרב נורוק/רבי גניחובסקי,רחוב: הרב נורוק 40 עיר: בני ברק רציף:  קומה:,32.098488,34.843398,0,,20086,POINT (34.843398 32.098488),POINT (185369.79225085597 667289.4309454327),[667289.4309454327 185369.79225085597],667289.4309454327,185369.79225085597,6.449360654501383E-6,-11.951529555402754,false
29363,20087,בית חנוך/רבי גניחובסקי,רחוב: רבי שלמה יוסף גניחובסקי 18 עיר: בני ברק רציף:  קומה:,32.099145,34.840594,0,,20087,POINT (34.840594 32.099145),POINT (185105.35801337467 667363.1759794645),[667363.1759794645 185105.35801337467],667363.1759794645,185105.35801337467,6.462659612245114E-5,-9.64688452722093,false
29365,20089,אברבנאל/צבי הרלינג,רחוב: אברבנאל 60 עיר: בני ברק רציף:  קומה:,32.095871,34.838204,0,,20089,POINT (34.838204 32.095871),POINT (184878.52511419082 667000.8840110982),[667000.8840110982 184878.52511419082],667000.8840110982,184878.52511419082,1.1525751407287446E-4,-9.068341680183536,false
29366,20090,אברבנאל/המכבים,רחוב: אברבנאל 82 עיר: בני ברק רציף:  קומה:,32.096519,34.834567,0,,20090,POINT (34.834567 32.096519),POINT (184535.4516126197 667073.9131969553),[667073.9131969553 184535.4516126197],667073.9131969553,184535.4516126197,1.4951219129027166E-4,-8.808132621366198,false
29367,20091,המכבים/הרב ברוט,רחוב: המכבים 59 עיר: בני ברק רציף:  קומה:,32.094626,34.83302,0,,20091,POINT (34.83302 32.094626),POINT (184388.69807794716 666864.499305952),[666864.499305952 184388.69807794716],666864.499305952,184388.69807794716,8.920208043842334E-5,-9.324606195349585,false
29368,20092,סוקולוב/דרך ז'בוטינסקי,רחוב: סוקולוב 51 עיר: בני ברק רציף:  קומה:,32.091412,34.833435,0,,20092,POINT (34.833435 32.091412),POINT (184426.64677945955 666507.9621203063),[666507.9621203063 184426.64677945955],666507.9621203063,184426.64677945955,3.1856914354989305E-4,-8.051671015304487,false
29369,20093,מרכז רימונים/רבי נפחא,רחוב: רבי יצחק נפחא 9 עיר: בני ברק רציף:  קומה:,32.09073,34.837297,0,,20093,POINT (34.837297 32.09073),POINT (184790.9662345742 666431.0868632197),[666431.0868632197 184790.9662345742],666431.0868632197,184790.9662345742,3.355296662201809E-6,-12.604970367544633,false
29370,20094,אהרונוביץ'/הרב ריינס,רחוב: אהרונוביץ' 26 עיר: בני ברק רציף:  קומה:,32.087716,34.838781,0,,20094,POINT (34.838781 32.087716),POINT (184929.92508335167 666096.3869174821),[666096.3869174821 184929.92508335167],666096.3869174821,184929.92508335167,4.3991737086363126E-4,-7.72892364217912,false
29371,20096,מכללת לוינסקי/דרך נמיר,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.136871,34.798587,0,,20096,POINT (34.798587 32.136871),POINT (181155.94096035362 671560.81340647),[671560.81340647 181155.94096035362],671560.81340647,181155.94096035362,0.004733788035830083,-5.353029543749109,true
29373,20099,קריית החינוך/דרך נמיר,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.132818,34.796381,0,,20099,POINT (34.796381 32.132818),POINT (180946.09201206884 671112.1566647914),[671112.1566647914 180946.09201206884],671112.1566647914,180946.09201206884,1.5498243878520767E-4,-8.7721987456237,false
29374,20100,שבטי ישראל/חנה סנש,רחוב: שבטי ישראל 66 עיר: רמת השרון רציף:  קומה:,32.13034,34.847053,0,,20100,POINT (34.847053 32.13034),POINT (185726.51629067614 670820.3774297772),[670820.3774297772 185726.51629067614],670820.3774297772,185726.51629067614,0.0,-Infinity,false
29376,20103,עירוני י''ב/טולוז,רחוב: טולוז 5 עיר: תל אביב יפו רציף:  קומה:,32.040335,34.74847,0,,20103,POINT (34.74847 32.040335),POINT (176381.90596350585 660874.7598270964),[660874.7598270964 176381.90596350585],660874.7598270964,176381.90596350585,2.167009412010281E-4,-8.436992306094854,false
29377,20104,שד' קק''ל/שלמה בן יוסף,רחוב: שדרות קרן קיימת לישראל 7 עיר: תל אביב יפו רציף:  קומה:,32.122465,34.796594,0,,20104,POINT (34.796594 32.122465),POINT (180961.8435454088 669964.0219684847),[669964.0219684847 180961.8435454088],669964.0219684847,180961.8435454088,0.002133778782295037,-6.149860794880385,true
29378,20105,מכללת לוינסקי/דרך נמיר,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.136707,34.798164,0,,20105,POINT (34.798164 32.136707),POINT (181115.96040284671 671542.7776898725),[671542.7776898725 181115.96040284671],671542.7776898725,181115.96040284671,0.0027435362917934093,-5.898507573270102,true
29379,20107,קדם/אסף הרופא,רחוב: קדם 104 עיר: תל אביב יפו רציף:  קומה:,32.039813,34.746738,0,,20107,POINT (34.746738 32.039813),POINT (176218.06624179747 660817.567271913),[660817.567271913 176218.06624179747],660817.567271913,176218.06624179747,2.103950003287026E-4,-8.466523840079336,false
29381,20110,מרכז פרס לשלום/3178,רחוב: צבי צור 3 עיר: תל אביב יפו רציף:  קומה:,32.038086,34.747189,0,,20110,POINT (34.747189 32.038086),POINT (176259.85433220517 660625.8794897123),[660625.8794897123 176259.85433220517],660625.8794897123,176259.85433220517,3.685003098303739E-4,-7.906069005547248,false
29382,20111,דב הוז/החלוץ,רחוב: דב הוז 8 עיר: רמת השרון רציף:  קומה:,32.133956,34.858238,0,,20111,POINT (34.858238 32.133956),POINT (186783.23246918112 671217.912458649),[671217.912458649 186783.23246918112],671217.912458649,186783.23246918112,3.6765417511987794E-4,-7.9083678031513065,false
29383,20112,מחלף גלילות/דרך נמיר,רחוב: דרך נמיר עיר: תל אביב יפו רציף:  קומה:,32.140196,34.800766,0,,20112,POINT (34.800766 32.140196),POINT (181362.9215617426 671928.7550625554),[671928.7550625554 181362.9215617426],671928.7550625554,181362.9215617426,0.0014838110887710272,-6.513141441011927,true
29384,20116,יפת/נגיב מחפוז,רחוב: יפת 206 עיר: תל אביב יפו רציף:  קומה:,32.036768,34.749216,0,,20116,POINT (34.749216 32.036768),POINT (176450.70120803206 660478.9173976785),[660478.9173976785 176450.70120803206],660478.9173976785,176450.70120803206,8.881792591438019E-4,-7.026336966939606,false
29385,20118,מחלף גלילות מערב,רחוב: 2 עיר: רמת השרון רציף:  קומה:,32.14144,34.801762,0,,20118,POINT (34.801762 32.14144),POINT (181457.41108870323 672066.3523412939),[672066.3523412939 181457.41108870323],672066.3523412939,181457.41108870323,3.6832727333387317E-4,-7.906538685303096,false
29386,20120,בן זכאי/בר יוחאי,רחוב: בר יוחאי 25 עיר: רמת השרון רציף:  קומה:,32.13445,34.854302,0,,20120,POINT (34.854302 32.13445),POINT (186412.02058735426 671273.8933774991),[671273.8933774991 186412.02058735426],671273.8933774991,186412.02058735426,0.0,-Infinity,false
29388,20122,בית הלל/החשמונאים,רחוב: בית הלל 13 עיר: רמת השרון רציף:  קומה:,32.135885,34.853269,0,,20122,POINT (34.853269 32.135885),POINT (186315.06900416885 671433.3396224416),[671433.3396224416 186315.06900416885],671433.3396224416,186315.06900416885,0.0,-Infinity,false
29394,20130,המלכים/ערוגות,רחוב: המלכים עיר: רמת השרון רציף:  קומה:,32.134901,34.846152,0,,20130,POINT (34.846152 32.134901),POINT (185643.17962706345 671326.4346414898),[671326.4346414898 185643.17962706345],671326.4346414898,185643.17962706345,9.582983713077253E-4,-6.950351376180099,false
29398,20137,מוזאון העם היהודי/קלאוזנר,רחוב: קלאוזנר עיר: תל אביב יפו רציף:  קומה:,32.113359,34.80742,0,,20137,POINT (34.80742 32.113359),POINT (181979.76473735587 668950.4307650849),[668950.4307650849 181979.76473735587],668950.4307650849,181979.76473735587,1.3257595667544436E-4,-8.928354818859672,false
29399,20138,מוזאון העם היהודי/קלאוזנר,רחוב: קלאוזנר עיר: תל אביב יפו רציף:  קומה:,32.114014,34.807461,0,,20138,POINT (34.807461 32.114014),POINT (181983.90184208105 669023.0501681012),[669023.0501681012 181983.90184208105],669023.0501681012,181983.90184208105,9.812997407575152E-5,-9.229217691928609,false
29400,20141,ולנסיה/מענית,רחוב: ולנסיה 17 עיר: תל אביב יפו רציף:  קומה:,32.043254,34.748586,0,,20141,POINT (34.748586 32.043254),POINT (176394.22917457536 661198.4020632072),[661198.4020632072 176394.22917457536],661198.4020632072,176394.22917457536,7.537667322541681E-5,-9.493012704484482,false
29401,20142,מחלף הסירה לדרום,רחוב: יציאה לכביש 2 עיר: הרצליה רציף:  קומה:,32.159868,34.810438,0,,20142,POINT (34.810438 32.159868),POINT (182283.46892546193 674106.836491873),[674106.836491873 182283.46892546193],674106.836491873,182283.46892546193,0.006746334607632987,-4.998755942678456,true
29402,20145,צומת הרצליה,רחוב: דרך תל אביב עיר: הרצליה רציף:  קומה:,32.165855,34.813911,0,,20145,POINT (34.813911 32.165855),POINT (182613.48893606747 674769.5522083135),[674769.5522083135 182613.48893606747],674769.5522083135,182613.48893606747,0.013454293421500512,-4.308457010377615,true
29403,20146,דרך תל אביב/מונטיפיורי,רחוב: דרך תל אביב עיר: הרצליה רציף:  קומה:,32.171266,34.814327,0,,20146,POINT (34.814327 32.171266),POINT (182654.9035570039 675369.4464891269),[675369.4464891269 182654.9035570039],675369.4464891269,182654.9035570039,1.5243868047256235E-5,-11.091333231034717,false
29404,20148,דרך תל אביב/פישמן,רחוב: דרך תל אביב 14 עיר: הרצליה רציף:  קומה:,32.172788,34.815224,0,,20148,POINT (34.815224 32.172788),POINT (182740.11828037607 675537.9177721139),[675537.9177721139 182740.11828037607],675537.9177721139,182740.11828037607,0.0,-Infinity,false
29406,20153,מחלף נוף ים,רחוב: 2 עיר: כפר שמריהו רציף:  קומה:,32.187878,34.816094,0,,20153,POINT (34.816094 32.187878),POINT (182828.2161794827 677210.9844859686),[677210.9844859686 182828.2161794827],677210.9844859686,182828.2161794827,0.0,-Infinity,false
29407,20154,צומת כפר שמריהו,רחוב: יציאה לכביש 2 עיר: הרצליה רציף:  קומה:,32.17945,34.815827,0,,20154,POINT (34.815827 32.17945),POINT (182799.66053630106 676276.4755054169),[676276.4755054169 182799.66053630106],676276.4755054169,182799.66053630106,0.0037158696462463304,-5.59514253769687,true
